collection	path	sha256	url	review_level	disposition
mattpocock	.changeset/grilling-remove-em-dashes.md	149094700d65fd5a4660e710603a70d65e24a3e12b755ffb54b51eaf0534303f	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.changeset/grilling-remove-em-dashes.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.changeset/remove-em-dashes-repo-wide.md	bf463a1fc067e2a0752a952c247169e1ba1e0bc81fc542d434eb42a99de317bd	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.changeset/remove-em-dashes-repo-wide.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.changeset/skill-tool-invocation-terminology.md	3fb3ccf597c7975987c671483f337a9e4d2804bf595e4bec0d854fbaffc6c8c1	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.changeset/skill-tool-invocation-terminology.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.changeset/user-invoked-skill-invocation.md	4ddc0960266b40cedd4087c91c0e1e30fb294f2d0d1fcd96e391b27d3a74d365	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.changeset/user-invoked-skill-invocation.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.changeset/wait-what-context-map.md	6a01f1b4b3686179ceca13206e1bf3cb3cc8e1413ba71a47b15ab780ffd04e2a	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.changeset/wait-what-context-map.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.out-of-scope/mainstream-issue-trackers-only.md	b640f37fb4dd35b88eeddd1438bd637dc3f813facfc668074c9a71f82d38847f	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.out-of-scope/mainstream-issue-trackers-only.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.out-of-scope/question-limits.md	a4c7ab33523e8f88b75be6549f657cf086b86d77be48b87d48276311e368cc9d	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.out-of-scope/question-limits.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	.out-of-scope/setup-skill-verify-mode.md	aba793ba7b3457fd75e7c2560ec0e98e75a051ecfc5f91f73f16fc97475919bd	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/.out-of-scope/setup-skill-verify-mode.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	AGENTS.md	6ebdb617a8104a7756d0cf36578ab01103dc9f07e4dc6feb751296b9c402faf7	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/AGENTS.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	CHANGELOG.md	ef5b5c5dfab4103bebcff8820eadbc9634b45fb06c2098c5ce39fb83039b4bcd	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/CHANGELOG.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	CLAUDE.md	f5d151bce841cd2a3d2d9e5028e65f10c08d033bb0a7b9ef59dc06521f1ebac4	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/CLAUDE.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	CONTEXT.md	4b5291aae26ee0cca5ee31c20b4652d3988a063b2348ed48a751ce9c660a5614	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/CONTEXT.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	README.md	4079d981bc2ac0a52aaf2c76d1c1476f4297937a8ff3a2e2322b6b730dc2d4f6	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/README.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/ask-matt.md	813a78e29b999d895cbd2e7d95e09339e4d6dbf935c09133ac8dbd8dc3299299	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/ask-matt.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/code-review.md	124f2e73633621d31e199b6e3ccf05df0fca692c79080f1ebf1222688e098dd0	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/code-review.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/codebase-design.md	80a8c23d4729447bd8934127b03f1a38d41ff62283deaade95ca6d118307397c	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/codebase-design.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/diagnosing-bugs.md	beaa81743d3343e8192e7a6feba8e0c95e4a044ce71ef3c6503f8323902f7c90	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/diagnosing-bugs.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/domain-modeling.md	31ceeec5fd53ca542230d89f3ef3d827408f2639919337003b771ac5a93c0027	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/domain-modeling.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/grill-with-docs.md	31382fa1ad6af50ccd2d6cb396d3d9774ccef31c90c77d50f52936d5e021219d	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/grill-with-docs.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/implement.md	d1beab1efe64eb339e30d22318a95bc035f264d4ff7c98441c19eabd901b6767	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/implement.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/improve-codebase-architecture.md	19d114c3e0f6000bac7233d1fb52b9cef63c72c12d8026a55218ef8200c9cbd3	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/improve-codebase-architecture.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/prototype.md	dba351ad5a0c4763e295b8c01b72bf57e2a757c1b642c18305939f0ad0090871	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/prototype.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/research.md	f3d352a6fb31997c84b0f1ba771e78230985ac4b640c1f0e6fa87ef049dfdf49	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/research.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/resolving-merge-conflicts.md	08e538aa0d35e65e26063ad44351cb429d84afb5eae5b3add02f6a08cba868f6	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/resolving-merge-conflicts.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/setup-matt-pocock-skills.md	4a4129edb23d9ba1491e2ef9ccba964ebc3d85830b013c089f0b8b4dd58ebbe6	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/setup-matt-pocock-skills.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/tdd.md	879c4bad53e79f3972dd3b37438330f9ff86035843f3bf83ef41ff51e8337860	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/tdd.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/to-spec.md	47dbcde3e8ba381dc6650206bf36c64336c91f2d9de86ab1898355155081fe5a	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/to-spec.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/to-tickets.md	122b190edd6d2529a8a2e2413b53235f0195c48970e8e59be221057f17a1b9fa	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/to-tickets.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/triage.md	7bdab6379baf24a6617db8349b53f332f1837227add23144d61ba9245eb15d14	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/triage.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/wayfinder.md	5e186ef2b90a77ccf7b48ff7c72bbc97fc5c2ba0abe316b91fefa206cb18430e	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/wayfinder.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/engineering/wizard.md	d9936487d804e953412f0f932dd5d273c29643b1995e1a5d443624b3f9059210	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/engineering/wizard.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/grill-me.md	20608431988f36024435ba01a02b2fc2e159a558465c8f0d680acdf41cc0e78c	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/grill-me.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/grilling.md	5bd89a79cfc03e2a105e5da59da598e0834cf55df9c029daca950e98d3ff76f1	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/grilling.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/handoff.md	a8020faa68d0077e8a5701e817817c8858a5f1a70d5b3f16dc8034e7d8df0b44	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/handoff.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/teach.md	2ac7f1d694fdd744a5c5157477d5459e3d25876e0b65388d5441f934916b4970	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/teach.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/to-questionnaire.md	875abaef1ed5842ca5f008956288192341b48e4e71904ef4151a56560c3c58eb	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/to-questionnaire.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/wait-what.md	5523a8be6520dc2aa09e1aab9ea3e5e59e6f0d41ffefa5130c3404dd2e34c677	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/wait-what.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	docs/productivity/writing-for-agents.md	009831d67d288eb2cb9494660f744affdef625d8e5eb041d75c4ee630a47ac73	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/docs/productivity/writing-for-agents.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/deprecated/README.md	8b2009e31b7353f318a4321901b1141377e4d395f092934bacde7e9c5b070e26	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/deprecated/README.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/README.md	713826c94f7858c28067238ce6c7021783e4da0dc0beef58a2af72cf75268fda	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/README.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/ask-matt/PHASE-BOUNDARIES.md	a8aa20158609ef39e2b308b6ba0660c91066838d07a867202e63a7744a88a3ed	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/ask-matt/PHASE-BOUNDARIES.md	read_full_supporting_reference	adapted: canonical concepts, evidence, scope boundaries and bounded worker context
mattpocock	skills/engineering/ask-matt/SKILL.md	b25d86fb36b1d294eeead5d7db529f86135f9671f2afcd607579a63bb2213769	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/ask-matt/SKILL.md	read_full_entrypoint	adapted: resolve from accepted discussion; no repeated interview or persona dependency
mattpocock	skills/engineering/code-review/SKILL.md	47f4e52c21694def9c7c11cbfbf891ca35eac7a93e395797515be3c8a409ae50	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/code-review/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/codebase-design/DEEPENING.md	f3dd099ce99289bd213914d8ee3e2429b78309c3957ca4583f7659551b1d53c1	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/codebase-design/DEEPENING.md	read_full_supporting_reference	adapted: canonical concepts, evidence, scope boundaries and bounded worker context
mattpocock	skills/engineering/codebase-design/DESIGN-IT-TWICE.md	8e740bf98446dbd4dfdc132ac4346d9a7eedaf93de6a495889171cf7f99f16bd	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/codebase-design/DESIGN-IT-TWICE.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/codebase-design/SKILL.md	2c20617f87ec8af6a434859f381b2f061a69b530444e74eb39e78bb016a6d1e2	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/codebase-design/SKILL.md	read_full_entrypoint	conditional_reference: invoke only for an actual matching implementation problem
mattpocock	skills/engineering/diagnosing-bugs/SKILL.md	77f3cf31bc99b2f49af943222526531fcc9fc41d047626d3640e875e85af3e84	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/diagnosing-bugs/SKILL.md	read_full_entrypoint	conditional_reference: invoke only for an actual matching implementation problem
mattpocock	skills/engineering/domain-modeling/ADR-FORMAT.md	944c92aa790e8fbdc9199640b170979abb8a34ba8d0fe18c2a01a63bce140ca0	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/domain-modeling/ADR-FORMAT.md	read_full_supporting_reference	adapted: canonical concepts, evidence, scope boundaries and bounded worker context
mattpocock	skills/engineering/domain-modeling/CONTEXT-FORMAT.md	17ab16ce783e4d2801ee52fd9acdf550cbf44de65ae76797a93943bbedf22a13	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/domain-modeling/CONTEXT-FORMAT.md	read_full_supporting_reference	adapted: canonical concepts, evidence, scope boundaries and bounded worker context
mattpocock	skills/engineering/domain-modeling/SKILL.md	327a2b50620e2fd70abc6893cd6965e76b20f8d0adb0dc2c8d5eb3845efb643e	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/domain-modeling/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/grill-with-docs/SKILL.md	7de372c13488f1ee96cc11cd8907b56b6809cc93eef776eeddd37de6b6cbe3fe	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/grill-with-docs/SKILL.md	read_full_entrypoint	adapted: resolve from accepted discussion; no repeated interview or persona dependency
mattpocock	skills/engineering/implement/SKILL.md	6d3fd9e83b8f36e5213854779db49b256a457a7ebb4a503e53fa7dcff696adc3	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/implement/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/improve-codebase-architecture/HTML-REPORT.md	581e8bb5a521e46bbda8ca7e19b15948bed882187108092ebb90c62513b77528	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/improve-codebase-architecture/HTML-REPORT.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/improve-codebase-architecture/SKILL.md	d1ac25511a936ff4250a48dbcefda363837d6bb9321b3cba73df99fa37270a75	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/improve-codebase-architecture/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/prototype/LOGIC.md	f61c7d249e786a79ef289018901c348271e1798dd0b0bc5607b5c6f4d4a01ab9	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/prototype/LOGIC.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/prototype/SKILL.md	714de632d116bb73f65cdb5a882db15b9369a6713b9a47c0fad827848f0bfbe3	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/prototype/SKILL.md	read_full_entrypoint	conditional_reference: invoke only for an actual matching implementation problem
mattpocock	skills/engineering/prototype/UI.md	723211e878acbc7b6ff09755263f3295cde724ba902ff0064da41eed51d45ad3	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/prototype/UI.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/research/SKILL.md	985569f15739c713d6784887c3d186d4ef9ac85bec5ad9c068d25bf0739928e4	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/research/SKILL.md	read_full_entrypoint	conditional_reference: invoke only for an actual matching implementation problem
mattpocock	skills/engineering/resolving-merge-conflicts/SKILL.md	9d8114f8ef0b31f535a265fc05c364bd8cf2e2895a830040e06c22acb11f54b0	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/resolving-merge-conflicts/SKILL.md	read_full_entrypoint	conditional_reference: invoke only for an actual matching implementation problem
mattpocock	skills/engineering/setup-matt-pocock-skills/SKILL.md	2bcd89e97777cdb705914424e39c97d5db524c8eb4eafac8120778a07774f0ec	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/SKILL.md	read_full_entrypoint	not_applied: setup/platform/UI/automation or blanket style not needed by current task
mattpocock	skills/engineering/setup-matt-pocock-skills/domain.md	edc6d6131fdffc4b7135704f5262124fc43355c95f61b7399dc5a4db643e28ca	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/domain.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/setup-matt-pocock-skills/issue-tracker-github.md	afd6852a80185217bd28aa5cbe456bef1e85be25be7bd1fba382d5b8ee428325	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/issue-tracker-github.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/setup-matt-pocock-skills/issue-tracker-gitlab.md	ea175f73d193b3f55819c0ed9bbccf6ee0e70ad8f928e3d7607596c53380acd6	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/issue-tracker-gitlab.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/setup-matt-pocock-skills/issue-tracker-local.md	7dcda20a2eb4bdc89b95d1143423c0691309921cadae3132e6424f371030506e	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/issue-tracker-local.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/setup-matt-pocock-skills/triage-labels.md	4f53c9b40ce2651e3611aa090eaedbd6dbc9b71ef8c5f7e65eac0d8263190d0d	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/setup-matt-pocock-skills/triage-labels.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/tdd/SKILL.md	cb01f66bebfaa25fa1f88e6b7e769cd9fd9f35b1120b8563749820738814c927	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/tdd/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/tdd/mocking.md	3ceb807fdf4a47d6a93d4d9a891e5ba6d362a6247bd08adc451feebfc17361ef	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/tdd/mocking.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/tdd/tests.md	859f9e592c188fda4fc7277dd180e4ce9c7a2e13f6efe1f6f29eccc9d28c106a	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/tdd/tests.md	inventoried_selective_reference	inventory_only_or_selective: no blanket adoption and no claim of full read
mattpocock	skills/engineering/to-spec/SKILL.md	43ad9cf318e5e7d3d1fa360253a37021796dc87a0c2e595ad262661a10f85088	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/to-spec/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/to-tickets/SKILL.md	5c9fba69845c2519b9b35b9af42ae5142c21f8ca15ac2123dc2722002c8058ae	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/to-tickets/SKILL.md	read_full_entrypoint	adopted_or_adapted: bounded contracts, grounded code, one writer, sensitive verification and handoff
mattpocock	skills/engineering/triage/AGENT-BRIEF.md	7f5f87fed3033df1b06e083c480f3e847b1fbb0647746b8a4c6a50f9f26ef44f	https://raw.githubusercontent.com/mattpocock/skills/3cca18b368ae95cdbdebbff572ccafa662551015/skills/engineering/triage/AGENT-BRIEF.md	read_full_supporting_reference	adapted: canonical concepts, evidence, scope boundaries and bounded worker context
